Freq,Ephi,IWavePhi,IWaveTheta,OutgoingPower,IngoingPower,X,Y,Z,Ex_real,Ey_real,Ez_real,Ex_imag,Ey_imag,Ez_imag
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,4.999999999999996e-06,1.88169632346981e-08,2.841551589462e-06,2.7311241297486942e-09,1.594179379433538e-08,-7.035726677459028e-10,-1.122268811772333e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,6e-06,2.0260727852441108e-08,2.8434074112510297e-06,3.375628289656709e-09,1.856084105385226e-08,-1.4135213857700065e-09,-9.725235011882357e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,6.999999999999997e-06,2.1294321349632696e-08,2.8447018840889064e-06,3.910972204353922e-09,2.0612294252153328e-08,-2.00348869822113e-09,-8.530072903684601e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,7.999999999999995e-06,2.0561705973186194e-08,2.843122620917472e-06,3.932427728049043e-09,2.0320599026169637e-08,-1.9055945970978063e-09,-8.039028416851548e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,8.999999999999999e-06,1.9815295343663667e-08,2.8415455828033606e-06,3.922273951794693e-09,1.9927645272251293e-08,-1.8044392164789745e-09,-7.552398826440122e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,9.999999999999996e-06,1.9055089461065086e-08,2.839970769746574e-06,3.880510875590872e-09,1.943343299039831e-08,-1.7000225563646321e-09,-7.070184132450335e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,1.1e-05,1.8281088325390398e-08,2.8383981817471134e-06,3.80713849943758e-09,1.8837962180610702e-08,-1.592344616754779e-09,-6.592384334882178e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,1.1999999999999997e-05,1.749329193663975e-08,2.8368278188049778e-06,3.702156823334818e-09,1.8141232842888456e-08,-1.4814053976494184e-09,-6.118999433735661e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,1.2999999999999994e-05,1.669170029481311e-08,2.835259680920165e-06,3.5655658472825848e-09,1.7343244977231566e-08,-1.3672048990485472e-09,-5.650029429010775e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,1.3999999999999998e-05,1.5876313399910446e-08,2.8336937680926797e-06,3.3973655712808815e-09,1.6443998583640053e-08,-1.2497431209521654e-09,-5.185474320707521e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,1.4999999999999995e-05,1.5047131251931753e-08,2.8321300803225186e-06,3.197555995329708e-09,1.54434936621139e-08,-1.1290200633602756e-09,-4.725334108825904e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,1.6e-05,1.4204153850876967e-08,2.830568617609683e-06,2.9661371194290637e-09,1.4341730212653106e-08,-1.005035726272873e-09,-4.269608793365918e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,1.6999999999999996e-05,1.3347381196746271e-08,2.829009379954171e-06,2.7031089435789487e-09,1.3138708235257688e-08,-8.777901096899654e-10,-3.818298374327571e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,1.7999999999999994e-05,1.2476813289539522e-08,2.827452367355984e-06,2.408471467779364e-09,1.1834427729927629e-08,-7.472832136115469e-10,-3.371402851710858e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,1.8999999999999998e-05,1.1592450129256705e-08,2.8258975798151232e-06,2.0822246920303072e-09,1.0428888696662931e-08,-6.135150380376159e-10,-2.9289222255157754e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,1.9999999999999995e-05,1.0694291715897808e-08,2.8243450173315875e-06,1.7243686163317813e-09,8.922091135463605e-09,-4.764855829681749e-10,-2.490856495742328e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,2.1e-05,9.782338049462988e-09,2.8227946799053763e-06,1.3349032406837822e-09,7.314035046329632e-09,-3.36194848403226e-10,-2.0572056623905146e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,2.1999999999999996e-05,8.856589129952168e-09,2.8212465675364897e-06,9.138285650863154e-10,5.604720429261036e-09,-1.9264283434276797e-10,-1.6279697254603384e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,2.3e-05,7.917044957365214e-09,2.819700680224928e-06,4.611445895393751e-10,3.794147284257792e-09,-4.5829540786799365e-11,-1.2031486849517937e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,2.3999999999999997e-05,6.963705531702351e-09,2.8181570179706936e-06,-2.3148685957033314e-11,1.882315611319926e-09,1.0424503226468043e-10,-7.827425408648821e-10
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0045,2.4999999999999994e-05,5.996570852973857e-09,2.8166155807735046e-06,-5.390512614032806e-10,-1.3077458955398052e-10,2.5758088481142895e-10,-3.6675129319994175e-10
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-2.5e-05,1.8173750535974233e-06,4.0033049371588385e-07,2.700946535165701e-08,5.7970309972066405e-09,4.894509679639117e-08,-6.382485838407949e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-2.4e-05,1.8145283164325306e-06,4.016978652270263e-07,2.470236290368717e-08,1.8659664392586098e-09,5.0231023490902324e-08,-4.286145220014908e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-2.3e-05,1.81182540059528e-06,4.030883095412284e-07,2.241375501427421e-08,-2.0612536384144935e-09,5.145457245463907e-08,-2.1814160578831707e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-2.2e-05,1.8092663060855054e-06,4.045018266583623e-07,2.0143641683420764e-08,-5.984629235806842e-09,5.2615743687595764e-08,-6.829835201565071e-11
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-2.1000000000000002e-05,1.806851032903205e-06,4.059384165784275e-07,1.7892022911126795e-08,-9.904160352918463e-09,5.371453718977239e-08,2.053207897587668e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-2e-05,1.8046894794853544e-06,4.069269688652244e-07,1.591785424828694e-08,-1.313605762091424e-08,5.4569013657067265e-08,3.751137465276041e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-1.9e-05,1.80311256886316e-06,4.0576874215013024e-07,1.5116135168897752e-08,-1.3234372466491647e-08,5.456143375632201e-08,3.485688682749392e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-1.8e-05,1.8015692533492435e-06,4.046306746472218e-07,1.4268752925999958e-08,-1.335800482055925e-08,5.455535173710543e-08,3.2561460472288686e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-1.7e-05,1.800059532943605e-06,4.0351276635649856e-07,1.3375707519593566e-08,-1.3506954683117054e-08,5.4550767599417534e-08,3.0625095587144733e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-1.6000000000000003e-05,1.7985834076462424e-06,4.0241501727796053e-07,1.2436998949678539e-08,-1.368122205416506e-08,5.454768134325826e-08,2.904779217206206e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-1.5000000000000002e-05,1.7971408774571584e-06,4.01337427411608e-07,1.145262721625492e-08,-1.3880806933703264e-08,5.45460929686277e-08,2.7829550227040615e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-1.4000000000000001e-05,1.79573194237635e-06,4.002799967574406e-07,1.0422592319322665e-08,-1.410570932173167e-08,5.454600247552575e-08,2.6970369752080433e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-1.3000000000000001e-05,1.7943566024038207e-06,3.9924272531545884e-07,9.346894258881817e-09,-1.4355929218250285e-08,5.45474098639525e-08,2.6470250747181512e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-1.2000000000000002e-05,1.7930148575395664e-06,3.982256130856621e-07,8.225533034932324e-09,-1.4631466623259093e-08,5.455031513390786e-08,2.632919321234389e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-1.1000000000000001e-05,1.7917067077835906e-06,3.9722866006805076e-07,7.0585086474742415e-09,-1.4932321536758102e-08,5.455471828539191e-08,2.6547197147567504e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-1.0000000000000003e-05,1.790432153135892e-06,3.9625186626262475e-07,5.845821096507544e-09,-1.5258493958747314e-08,5.456061931840463e-08,2.7124262552852357e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-9.000000000000002e-06,1.7891911935964705e-06,3.952952316693841e-07,4.587470382032224e-09,-1.560998388922673e-08,5.4568018232946013e-08,2.8060389428198494e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-8.000000000000001e-06,1.7879838291653266e-06,3.9435875628832894e-07,3.283456504048294e-09,-1.5986791328196345e-08,5.457691502901605e-08,2.9355577773605905e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-7.000000000000001e-06,1.7868100598424596e-06,3.9344244011945893e-07,1.9337794625557436e-09,-1.6388916275656164e-08,5.458730970661475e-08,3.1009827589074558e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-6.0000000000000035e-06,1.7856698856278702e-06,3.925462831627742e-07,5.384392575545903e-10,-1.681635873160618e-08,5.4599202265742124e-08,3.302313887460448e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-5.000000000000003e-06,1.7845633065215575e-06,3.916702854182748e-07,-9.025641109551779e-10,-1.7269118696046398e-08,5.461259270639814e-08,3.5395511630195654e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-4.000000000000002e-06,1.783490322523522e-06,3.9081444688596086e-07,-2.3892306429735733e-09,-1.774719616897682e-08,5.4627481028582804e-08,3.812694585584809e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-3.0000000000000018e-06,1.7824509336337635e-06,3.89978767565832e-07,-3.921560338500574e-09,-1.825059115039743e-08,5.4643867232296136e-08,4.121744155156181e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-2.000000000000001e-06,1.781445139852283e-06,3.891632474578887e-07,-5.4995531975361916e-09,-1.8779303640308263e-08,5.466175131753815e-08,4.4666998717336774e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-1.0000000000000006e-06,1.7804729411790794e-06,3.8836788656213075e-07,-7.123209220080424e-09,-1.933333363870929e-08,5.468113328430882e-08,4.8475617353173025e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,-3.3881317890172014e-21,1.7795343376141523e-06,3.8759268487855786e-07,-8.79252840613326e-09,-1.9912681145600505e-08,5.470201313260812e-08,5.2643297459070475e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,9.999999999999972e-07,1.778629329157503e-06,3.8683764240717044e-07,-1.0507510755694718e-08,-2.0517346160981926e-08,5.472439086243611e-08,5.7170039035029225e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,1.999999999999998e-06,1.77775791580913e-06,3.861027591479682e-07,-1.2268156268764793e-08,-2.114732868485355e-08,5.474826647379273e-08,6.205584208104923e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,2.9999999999999984e-06,1.7769200975690357e-06,3.8538803510095156e-07,-1.4074464945343479e-08,-2.180262871721538e-08,5.477363996667805e-08,6.730070659713052e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,3.999999999999999e-06,1.7761158744372187e-06,3.846934702661203e-07,-1.5926436785430782e-08,-2.2483246258067413e-08,5.480051134109204e-08,7.290463258327307e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,4.999999999999996e-06,1.7753452464136771e-06,3.8401906464347395e-07,-1.7824071789026673e-08,-2.3189181307409622e-08,5.4828880597034636e-08,7.886762003947678e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,6e-06,1.774608213498415e-06,3.8336481823301333e-07,-1.976736995613122e-08,-2.3920433865242072e-08,5.485874773450594e-08,8.518966896574193e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,6.999999999999997e-06,1.7739047756914283e-06,3.8273073103473777e-07,-2.175633128674435e-08,-2.4677003931564695e-08,5.489011275350589e-08,9.187077936206819e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,7.999999999999995e-06,1.7732349329927204e-06,3.821168030486478e-07,-2.3790955780866118e-08,-2.545889150637754e-08,5.492297565403453e-08,9.89109512284558e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,8.999999999999999e-06,1.7725986854022885e-06,3.8152303427474296e-07,-2.587124343849649e-08,-2.626609658968057e-08,5.4957336436091784e-08,1.0631018456490464e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,9.999999999999996e-06,1.771996032920134e-06,3.8094942471302345e-07,-2.7997194259635462e-08,-2.7098619181473802e-08,5.499319509967772e-08,1.140684793714147e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,1.1e-05,1.7714269755462564e-06,3.8039597436348915e-07,-3.0168808244283067e-08,-2.7956459281757238e-08,5.5030551644792294e-08,1.221858356479861e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,1.1999999999999997e-05,1.7708915132806579e-06,3.798626832261406e-07,-3.2386085392439285e-08,-2.8839616890530884e-08,5.506940607143558e-08,1.3066225339461875e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,1.2999999999999994e-05,1.7702465745167333e-06,3.7911280376998436e-07,-3.3806058508900826e-08,-2.87219401232866e-08,5.36278585009818e-08,1.4002563915340592e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,1.3999999999999998e-05,1.7696841268241692e-06,3.783615856853969e-07,-3.5149794597768946e-08,-2.850660680295153e-08,5.205571734274827e-08,1.4933784290687146e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,1.4999999999999995e-05,1.7692131715744713e-06,3.7762129127024564e-07,-3.6459789026255393e-08,-2.82460003370695e-08,5.042980090533766e-08,1.5855974296069562e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,1.6e-05,1.7688337087676416e-06,3.7689192052453115e-07,-3.7736041794360234e-08,-2.7940120725640545e-08,4.875010918875004e-08,1.6769133931487862e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,1.6999999999999996e-05,1.7685457384036794e-06,3.7617347344825297e-07,-3.897855290208343e-08,-2.7588967968664638e-08,4.7016642192985375e-08,1.7673263196942032e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,1.7999999999999994e-05,1.7683492604825841e-06,3.754659500414115e-07,-4.018732234942501e-08,-2.7192542066141782e-08,4.522939991804366e-08,1.8568362092432077e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,1.8999999999999998e-05,1.7682442750043553e-06,3.7476935030400604e-07,-4.1362350136384926e-08,-2.6750843018071973e-08,4.338838236392489e-08,1.9454430617957997e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,1.9999999999999995e-05,1.7682307819689951e-06,3.7408367423603744e-07,-4.2503636262963236e-08,-2.626387082445524e-08,4.149358953062911e-08,2.0331468773519797e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,2.1e-05,1.768308781376502e-06,3.7340892183750516e-07,-4.3611180729159906e-08,-2.5731625485291537e-08,3.954502141815626e-08,2.1199476559117468e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,2.1999999999999996e-05,1.768478273226875e-06,3.7274509310840925e-07,-4.468498353497492e-08,-2.5154107000580895e-08,3.754267802650638e-08,2.2058453974751e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,2.3e-05,1.7687392575201158e-06,3.7209218804874975e-07,-4.5725044680408313e-08,-2.4531315370323305e-08,3.5486559355679445e-08,2.290840102042042e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,2.3999999999999997e-05,1.7673505024962322e-06,3.685903471989103e-07,-4.676429417053583e-08,-2.4792833331569286e-08,3.4413178186326234e-08,2.205363055883599e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.004600000000000001,2.4999999999999994e-05,1.764220388886989e-06,3.620023075383685e-07,-4.7992178240449355e-08,-2.6070420510784087e-08,3.428400700878382e-08,1.932080390015306e-08
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0047,-2.5e-05,1.8687002493287536e-06,-4.570001312579157e-06,1.1613296237537414e-08,-9.087043633341357e-09,1.771610725952084e-08,-9.222258996475185e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0047,-2.4e-05,1.87120307917337e-06,-4.576418026253462e-06,9.057614381825362e-09,-8.016469413207892e-09,1.032868690697792e-08,-8.792681857755315e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0047,-2.3e-05,1.8738234448696228e-06,-4.58279103857264e-06,6.6214028097222636e-09,-7.006285423667626e-09,3.0908580781740575e-09,-8.434556424387855e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0047,-2.2e-05,1.876561346417312e-06,-4.589120349536302e-06,4.304661521229998e-09,-6.056491664720976e-09,-3.997379226884933e-09,-8.147882696372792e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0047,-2.1000000000000002e-05,1.8794167838164398e-06,-4.595405959144454e-06,2.1073905163485985e-09,-5.167088136367958e-09,-1.0936025008198972e-08,-7.932660673710127e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0047,-2e-05,1.8818424962203665e-06,-4.60070470818738e-06,1.5398960662164954e-10,-4.594009734998165e-09,-1.6992582021466734e-08,-7.596144054078251e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0047,-1.9e-05,1.8796755734894222e-06,-4.597983421091377e-06,-6.650356404568573e-10,-6.202715912836862e-09,-1.6705228584570825e-08,-5.662243129625048e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0047,-1.8e-05,1.8775983866595379e-06,-4.595426333214831e-06,-1.4592862881173126e-09,-7.737422497162928e-09,-1.643054348326381e-08,-3.772065506799011e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0047,-1.7e-05,1.875610935730713e-06,-4.593033444557741e-06,-2.228762336359743e-09,-9.198129487976375e-09,-1.6168526717545742e-08,-1.925611185600119e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0047,-1.6000000000000003e-05,1.8737132207029478e-06,-4.590804755120108e-06,-2.9734637851841275e-09,-1.0584836885277174e-08,-1.591917828741661e-08,-1.2288016602840233e-10
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0047,-1.5000000000000002e-05,1.8719052415762425e-06,-4.588740264901931e-06,-3.6933906345904813e-09,-1.1897544689065353e-08,-1.5682498192876418e-08,1.6361275519161728e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0047,-1.4000000000000001e-05,1.8701869983505966e-06,-4.586839973903211e-06,-4.38854288457879e-09,-1.3136252899340891e-08,-1.5458486433925153e-08,3.351411968233572e-09
500GHz,1,0.0,135.0,6.67916961028439e-20,6.636046824471356e-10,0.0,0.0047,-1.3000000000000001e-05,1.8685584910260101e-06,-4.585103882123946e-06,-5.058920535149057e-09,-1.4300961516103796e-08,-1.5247143010562822e-08,5.022973082923804e-09
